iter	Passed	Remaining
405	8801	56233
406	8815	56164
407	8830	56100
408	8847	56045
409	8862	55983
410	8876	55916
411	8891	55850
412	8917	55858
413	8935	55813
414	8952	55765
415	8968	55706
416	8985	55659
417	9008	55647
418	9026	55600
419	9042	55547
420	9059	55496
421	9073	55432
422	9087	55364
423	9102	55302
424	9127	55303
425	9145	55257
426	9164	55221
427	9182	55177
428	9196	55114
429	9212	55060
430	9226	54994
431	9243	54949
432	9259	54893
433	9273	54827
434	9287	54763
435	9304	54717
436	9322	54675
437	9338	54622
438	9353	54564
439	9369	54511
440	9384	54457
441	9399	54395
442	9414	54339
443	9429	54285
444	9448	54247
445	9463	54189
446	9476	54126
447	9492	54075
448	9513	54049
449	9529	54000
450	9544	53944
451	9559	53886
452	9577	53849
453	9597	53819
454	9611	53763
455	9627	53712
456	9646	53677
457	9661	53623
458	9676	53567
459	9692	53516
460	9708	53470
461	9725	53425
462	9741	53379
463	9760	53344
464	9781	53327
465	9801	53295
466	9818	53254
467	9841	53246
468	9865	53238
469	9880	53188
470	9898	53147
471	9916	53111
472	9934	53074
473	9952	53035
474	9967	52986
475	9987	52960
476	10007	52930
477	10024	52891
478	10041	52848
479	10063	52833
480	10081	52795
481	10099	52759
482	10120	52739
483	10139	52708
484	10156	52664
485	10173	52623
486	10190	52583
487	10204	52526
488	10220	52481
489	10236	52436
490	10253	52397
491	10268	52344
492	10282	52287
493	10296	52232
494	10311	52184
495	10328	52143
496	10344	52096
497	10359	52045
498	10373	51991
499	10390	51950
500	10403	51894
501	10420	51850
502	10434	51797
503	10450	51754
504	10466	51708
505	10479	51650
506	10492	51595
507	10506	51540
508	10524	51503
509	10538	51450
510	10552	51400
511	10567	51353
512	10586	51322
513	10600	51272
514	10616	51226
515	10632	51182
516	10649	51147
517	10666	51106
518	10683	51072
519	10698	51024
520	10715	50985
521	10733	50955
522	10748	50908
523	10762	50856
524	10781	50825
525	10801	50802
526	10819	50771
527	10835	50729
528	10857	50716
529	10877	50694
530	10895	50658
531	10922	50672
532	10941	50643
533	10958	50607
534	10978	50584
535	11003	50582
536	11029	50586
537	11050	50571
538	11084	50610
539	11103	50583
540	11131	50595
541	11154	50584
542	11172	50553
543	11194	50540
544	11220	50544
545	11241	50523
546	11269	50536
547	11291	50522
548	11307	50483
549	11330	50472
550	11354	50466
551	11381	50472
552	11414	50507
553	11431	50471
554	11450	50442
555	11469	50416
556	11487	50383
557	11502	50340
558	11520	50308
559	11540	50281
560	11561	50265
561	11584	50252
562	11610	50256
563	11634	50253
564	11653	50221
565	11669	50182
566	11687	50151
567	11705	50117
568	11728	50108
569	11752	50101
570	11771	50075
571	11789	50042
572	11804	49997
573	11818	49952
574	11834	49909
575	11851	49873
576	11895	49954
577	11924	49968
578	11945	49946
579	11965	49926
580	11990	49922
581	12013	49913
582	12031	49878
583	12049	49848
584	12070	49828
585	12088	49796
586	12105	49762
587	12129	49757
588	12150	49734
589	12166	49696
590	12183	49659
591	12205	49648
592	12228	49635
593	12251	49623
594	12269	49594
595	12286	49558
596	12302	49517
597	12382	49735
598	12420	49784
599	12440	49761
600	12456	49722
601	12476	49699
602	12493	49664
603	12509	49623
604	12531	49608
605	12548	49573
606	12564	49533
607	12581	49498
608	12600	49471
609	12620	49448
610	12637	49412
611	12654	49377
612	12672	49344
613	12689	49310
614	12705	49274
615	12725	49247
616	12747	49234
617	12765	49203
618	12786	49183
619	12806	49160
620	12824	49128
621	12842	49098
622	12867	49095
623	12887	49071
624	12903	49031
625	12922	49004
626	12943	48985
627	12959	48948
628	12975	48911
629	12993	48879
630	13012	48852
631	13030	48824
632	13046	48785
633	13066	48762
634	13082	48725
635	13098	48687
636	13114	48650
637	13136	48634
638	13156	48611
639	13172	48574
640	13191	48548
641	13210	48519
642	13228	48489
643	13246	48461
644	13280	48488
645	13301	48471
646	13319	48438
647	13343	48430
648	13362	48404
649	13379	48371
650	13397	48341
651	13416	48316
652	13435	48289
653	13451	48253
654	13468	48220
655	13485	48185
656	13499	48141
657	13516	48108
658	13535	48084
659	13555	48058
660	13575	48037
661	13605	48050
662	13625	48029
663	13645	48005
664	13667	47989
665	13689	47974
666	13707	47945
667	13727	47923
668	13746	47895
669	13763	47865
670	13786	47851
671	13820	47877
672	13837	47844
673	13858	47826
674	13878	47803
675	13895	47770
676	13911	47733
677	13930	47707
678	13950	47685
679	13967	47654
680	13984	47620
681	14008	47612
682	14029	47593
683	14046	47561
684	14069	47549
685	14093	47538
686	14111	47509
687	14133	47495
688	14157	47484
689	14175	47455
690	14192	47425
691	14214	47407
692	14234	47387
693	14251	47355
694	14271	47333
695	14288	47300
696	14305	47269
697	14321	47232
698	14339	47204
699	14357	47175
700	14384	47175
701	14409	47170
702	14437	47174
703	14458	47155
704	14478	47133
705	14497	47107
706	14516	47080
707	14531	47043
708	14547	47006
709	14561	46964
710	14575	46923
711	14590	46887
712	14614	46877
713	14631	46845
714	14646	46807
715	14663	46776
716	14682	46749
717	14699	46717
718	14716	46688
719	14734	46659
720	14754	46636
721	14773	46611
722	14790	46580
723	14808	46552
724	14826	46523
725	14843	46493
726	14860	46461
727	14880	46440
728	14897	46410
729	14913	46375
730	14929	46340
731	14946	46309
732	14961	46273
733	14980	46248
734	15003	46234
735	15028	46229
736	15047	46205
737	15068	46185
738	15087	46160
739	15112	46153
740	15134	46139
741	15155	46120
742	15169	46079
743	15185	46045
744	15199	46007
745	15216	45975
746	15230	45937
747	15247	45906
748	15268	45887
749	15287	45861
750	15301	45824
751	15316	45788
752	15333	45755
753	15351	45728
754	15369	45701
755	15386	45669
756	15406	45648
757	15429	45637
758	15444	45602
759	15458	45562
760	15479	45542
761	15495	45509
762	15510	45474
763	15525	45438
764	15544	45415
765	15563	45388
766	15581	45362
767	15597	45330
768	15621	45321
769	15639	45293
770	15655	45259
771	15672	45231
772	15688	45199
773	15705	45169
774	15722	45137
775	15741	45113
776	15767	45110
777	15793	45106
778	15813	45084
779	15829	45051
780	15852	45040
781	15872	45018
782	15891	44995
783	15907	44961
784	15922	44928
785	15947	44919
786	15967	44899
787	15984	44869
788	16002	44842
789	16019	44814
790	16034	44779
791	16050	44746
792	16068	44719
793	16084	44689
794	16101	44657
795	16117	44628
796	16133	44595
797	16151	44569
798	16166	44534
799	16184	44507
800	16214	44515
801	16241	44513
802	16277	44535
803	16304	44532
804	16328	44522
805	16350	44508
806	16375	44500
807	16405	44504
808	16430	44497
809	16450	44478
810	16474	44466
811	16493	44444
812	16513	44420
813	16529	44390
814	16550	44371
815	16569	44347
816	16586	44318
817	16602	44288
818	16622	44264
819	16639	44235
820	16658	44212
821	16677	44188
822	16697	44168
823	16714	44139
824	16730	44107
825	16750	44086
826	16769	44063
827	16787	44036
828	16805	44010
829	16827	43995
830	16844	43965
831	16862	43940
832	16884	43924
833	16903	43900
834	16918	43865
835	16933	43831
836	16950	43804
837	16971	43786
838	16990	43762
839	17015	43753
840	17034	43730
841	17052	43703
842	17069	43676
843	17092	43662
844	17116	43652
845	17137	43632
846	17159	43616
847	17177	43591
848	17196	43567
849	17215	43545
850	17232	43517
851	17249	43488
852	17268	43465
853	17294	43459
854	17314	43438
855	17331	43409
856	17349	43384
857	17368	43361
858	17385	43332
859	17407	43316
860	17436	43318
861	17459	43304
862	17479	43283
863	17499	43262
864	17516	43233
865	17532	43202
866	17550	43177
867	17568	43151
868	17585	43123
869	17602	43096
870	17625	43081
871	17645	43061
872	17663	43035
873	17684	43017
874	17701	42990
875	17719	42962
876	17734	42931
877	17756	42914
878	17776	42893
879	17792	42864
880	17809	42836
881	17828	42813
882	17843	42780
883	17860	42751
884	17879	42729
885	17898	42707
886	17915	42678
887	17931	42647
888	17950	42625
889	17969	42602
890	17986	42574
891	18002	42545
892	18023	42526
893	18043	42504
894	18064	42486
895	18090	42480
896	18118	42479
897	18141	42464
898	18167	42459
899	18190	42444
900	18213	42430
901	18235	42415
902	18258	42401
903	18278	42380
904	18302	42369
905	18320	42342
906	18338	42317
907	18356	42292
908	18374	42266
909	18390	42238
910	18408	42211
911	18431	42197
912	18472	42224
913	18514	42255
914	18538	42242
915	18568	42245
916	18587	42222
917	18605	42197
918	18627	42179
919	18644	42153
920	18662	42127
921	18681	42104
922	18703	42087
923	18719	42058
924	18736	42031
925	18754	42005
926	18773	41981
927	18790	41954
928	18807	41926
929	18830	41912
930	18849	41890
931	18872	41875
932	18893	41857
933	18914	41839
934	18932	41814
935	18951	41790
936	18974	41776
937	18993	41754
938	19012	41729
939	19032	41709
940	19052	41689
941	19073	41669
942	19104	41672
943	19126	41656
944	19145	41633
945	19170	41623
946	19194	41610
947	19214	41590
948	19234	41569
949	19253	41547
950	19271	41522
951	19293	41504
952	19315	41488
953	19333	41463
954	19352	41440
955	19373	41422
956	19395	41406
957	19414	41382
958	19435	41363
959	19454	41341
960	19479	41330
961	19503	41317
962	19525	41302
963	19547	41285
964	19577	41285
965	19596	41261
966	19614	41237
967	19636	41221
968	19656	41199
969	19673	41171
970	19692	41149
971	19711	41127
972	19728	41098
973	19749	41080
974	19769	41059
975	19786	41032
976	19802	41003
977	19818	40973
978	19837	40952
979	19856	40929
980	19874	40903
981	19892	40878
982	19913	40859
983	19931	40836
984	19948	40808
985	19968	40787
986	19988	40766
987	20004	40738
988	20020	40709
989	20042	40691
990	20059	40664
991	20075	40637
992	20102	40630
993	20122	40609
994	20140	40585
995	20163	40569
996	20186	40555
997	20201	40524
998	20215	40492
999	20230	40461
1000	20247	40434
1001	20262	40404
1002	20298	40415
1003	20338	40432
1004	20352	40402
1005	20368	40373
1006	20385	40345
1007	20400	40314
1008	20415	40284
1009	20429	40252
1010	20446	40225
1011	20463	40198
1012	20481	40174
1013	20501	40154
1014	20521	40133
1015	20549	40127
1016	20573	40115
1017	20590	40088
1018	20607	40061
1019	20622	40031
1020	20640	40007
1021	20658	39982
1022	20674	39954
1023	20688	39921
1024	20705	39896
1025	20721	39868
1026	20739	39842
1027	20756	39817
1028	20774	39793
1029	20791	39766
1030	20805	39734
1031	20819	39703
1032	20838	39680
1033	20856	39654
1034	20876	39635
1035	20896	39615
1036	20922	39606
1037	20942	39585
1038	20959	39558
1039	20977	39535
1040	21003	39524
1041	21024	39506
1042	21044	39485
1043	21066	39468
1044	21084	39445
1045	21101	39419
1046	21119	39394
1047	21135	39366
1048	21151	39338
1049	21166	39308
1050	21182	39281
1051	21198	39253
1052	21213	39224
1053	21229	39196
1054	21248	39174
1055	21266	39149
1056	21283	39123
1057	21301	39100
1058	21321	39080
1059	21343	39062
1060	21362	39040
1061	21391	39035
1062	21412	39017
1063	21430	38993
1064	21447	38967
1065	21463	38940
1066	21481	38916
1067	21500	38893
1068	21520	38872
1069	21542	38856
1070	21560	38832
1071	21592	38834
1072	21616	38821
1073	21649	38823
1074	21670	38804
1075	21685	38775
1076	21701	38747
1077	21720	38726
1078	21737	38701
1079	21753	38673
1080	21773	38652
1081	21793	38632
1082	21808	38603
1083	21824	38575
1084	21841	38550
1085	21858	38523
1086	21873	38495
1087	21890	38469
1088	21909	38447
1089	21925	38419
1090	21942	38394
1091	21958	38366
1092	21979	38348
1093	22001	38331
1094	22018	38306
1095	22035	38280
1096	22050	38251
1097	22065	38222
1098	22084	38200
1099	22100	38173
1100	22173	38244
1101	22203	38242
1102	22278	38316
1103	22302	38302
1104	22337	38307
1105	22361	38294
1106	22398	38301
1107	22451	38338
1108	22481	38334
1109	22503	38316
1110	22519	38289
1111	22537	38265
1112	22553	38237
1113	22574	38218
1114	22603	38213
1115	22624	38193
1116	22647	38178
1117	22669	38161
1118	22689	38140
1119	22706	38114
1120	22724	38089
1121	22738	38060
1122	22753	38031
1123	22767	38000
1124	22786	37977
1125	22802	37950
1126	22820	37925
1127	22836	37899
1128	22857	37879
1129	22877	37859
1130	22894	37833
1131	22911	37807
1132	22940	37802
1133	22965	37790
1134	22986	37770
1135	23007	37752
1136	23027	37730
1137	23044	37705
1138	23061	37679
1139	23076	37651
1140	23097	37631
1141	23120	37617
1142	23147	37607
1143	23166	37584
1144	23186	37563
1145	23204	37540
1146	23221	37514
1147	23242	37496
1148	23265	37479
1149	23281	37453
1150	23297	37426
1151	23338	37438
1152	23364	37427
1153	23396	37426
1154	23413	37400
1155	23434	37381
1156	23454	37361
1157	23474	37340
1158	23490	37313
1159	23505	37284
1160	23524	37262
1161	23547	37245
1162	23568	37227
1163	23593	37214
1164	23610	37188
1165	23625	37161
1166	23642	37134
1167	23661	37113
1168	23680	37090
1169	23695	37062
1170	23718	37046
1171	23745	37037
1172	23791	37056
1173	23818	37046
1174	23841	37030
1175	23886	37048
1176	23918	37045
1177	23941	37030
1178	23961	37009
1179	23984	36992
1180	24008	36977
1181	24027	36955
1182	24047	36935
1183	24070	36918
1184	24092	36901
1185	24112	36880
1186	24134	36861
1187	24171	36867
1188	24207	36871
1189	24228	36851
1190	24251	36835
1191	24276	36821
1192	24303	36811
1193	24336	36810
1194	24365	36802
1195	24385	36782
1196	24409	36766
1197	24426	36741
1198	24462	36744
1199	24511	36766
1200	24544	36765
1201	24590	36782
1202	24657	36833
1203	24723	36880
1204	24768	36896
1205	24807	36902
1206	24841	36901
1207	24866	36888
1208	24892	36874
1209	24919	36863
1210	24950	36859
1211	24981	36854
1212	25019	36858
1213	25042	36841
1214	25078	36843
1215	25101	36827
1216	25125	36810
1217	25147	36792
1218	25182	36792
1219	25239	36825
1220	25278	36831
1221	25297	36807
1222	25318	36786
1223	25339	36767
1224	25362	36749
1225	25388	36736
1226	25410	36717
1227	25426	36690
1228	25442	36663
1229	25465	36645
1230	25482	36620
1231	25499	36594
1232	25517	36568
1233	25548	36563
1234	25591	36573
1235	25617	36561
1236	25649	36556
1237	25671	36537
1238	25694	36519
1239	25721	36508
1240	25748	36496
1241	25775	36483
1242	25798	36466
1243	25819	36445
1244	25845	36433
1245	25882	36435
1246	25909	36423
1247	25929	36400
1248	25949	36378
1249	25968	36355
1250	25992	36340
1251	26017	36325
1252	26043	36311
1253	26071	36300
1254	26107	36300
1255	26177	36348
1256	26211	36346
1257	26252	36353
1258	26290	36355
1259	26320	36347
1260	26355	36345
1261	26383	36334
1262	26434	36354
1263	26480	36369
1264	26508	36358
1265	26537	36347
1266	26569	36342
1267	26608	36345
1268	26633	36329
1269	26654	36308
1270	26685	36302
1271	26703	36277
1272	26726	36258
1273	26751	36242
1274	26768	36216
1275	26783	36187
1276	26801	36162
1277	26822	36141
1278	26840	36116
1279	26858	36090
1280	26912	36114
1281	26933	36093
1282	26954	36072
1283	26973	36048
1284	27014	36053
1285	27031	36028
1286	27048	36001
1287	27073	35985
1288	27095	35966
1289	27115	35944
1290	27137	35924
1291	27171	35920
1292	27192	35899
1293	27226	35895
1294	27244	35870
1295	27264	35847
1296	27288	35830
1297	27307	35806
1298	27337	35797
1299	27373	35795
1300	27390	35770
1301	27416	35755
1302	27437	35733
1303	27455	35709
1304	27476	35687
1305	27495	35663
1306	27514	35639
1307	27536	35621
1308	27562	35606
1309	27594	35598
1310	27618	35582
1311	27639	35560
1312	27666	35547
1313	27689	35528
1314	27706	35501
1315	27729	35483
1316	27751	35463
1317	27769	35439
1318	27785	35411
1319	27808	35392
1320	27830	35372
1321	28119	35691
1322	28180	35721
1323	28211	35711
1324	28246	35708
1325	28269	35688
1326	28296	35674
1327	28324	35661
1328	28365	35664
1329	28391	35649
1330	28414	35630
1331	28446	35622
1332	28468	35602
1333	28495	35587
1334	28520	35570
1335	28540	35547
1336	28566	35531
1337	28584	35506
1338	28647	35537
1339	28668	35514
1340	28692	35496
1341	28718	35480
1342	28739	35459
1343	28759	35436
1344	28783	35417
1345	28811	35404
1346	28838	35389
1347	28866	35376
1348	28896	35365
1349	28923	35350
1350	28941	35324
1351	28966	35308
1352	28989	35288
1353	29011	35268
1354	29039	35254
1355	29059	35230
1356	29082	35211
1357	29117	35206
1358	29149	35197
1359	29171	35177
1360	29191	35154
1361	29221	35142
1362	29286	35173
1363	29318	35164
1364	29347	35152
1365	29374	35138
1366	29397	35117
1367	29422	35099
1368	29448	35084
1369	29465	35057
1370	29482	35030
1371	29504	35009
1372	29527	34990
1373	29553	34974
1374	29589	34969
1375	29630	34971
1376	29671	34971
1377	29696	34954
1378	29736	34955
1379	29761	34937
1380	29818	34956
1381	29841	34937
1382	29859	34911
1383	29876	34884
1384	29896	34860
1385	29916	34837
1386	29936	34814
1387	29954	34789
1388	29974	34765
1389	29993	34740
1390	30014	34718
1391	30033	34694
1392	30053	34670
1393	30070	34643
1394	30090	34620
1395	30117	34604
1396	30142	34587
1397	30184	34589
1398	30207	34569
1399	30241	34562
1400	30272	34551
1401	30307	34544
1402	30336	34531
1403	30355	34506
1404	30385	34494
1405	30419	34487
1406	30447	34472
1407	30466	34448
1408	30487	34425
1409	30512	34407
1410	30535	34387
1411	30565	34375
1412	30588	34355
1413	30608	34331
1414	30647	34329
1415	30683	34323
1416	30715	34313
1417	30739	34294
1418	30771	34284
1419	30796	34266
1420	30815	34241
1421	30852	34237
1422	30878	34220
1423	30920	34220
1424	30947	34205
1425	30973	34187
1426	31006	34178
1427	31031	34160
1428	31058	34145
1429	31082	34125
1430	31106	34106
1431	31128	34084
1432	31149	34062
1433	31176	34046
1434	31201	34028
1435	31223	34006
1436	31259	33999
1437	31278	33975
1438	31298	33952
1439	31326	33936
1440	31346	33913
1441	31368	33891
1442	31428	33910
1443	31465	33906
1444	31485	33882
1445	31506	33859
1446	31525	33834
1447	31544	33810
1448	31566	33789
1449	31586	33764
1450	31603	33738
1451	31633	33725
1452	31657	33705
1453	31679	33684
1454	31703	33664
1455	31726	33643
1456	31752	33626
1457	31772	33602
1458	31789	33575
1459	31804	33547
1460	31820	33519
1461	31837	33493
1462	31855	33466
1463	31869	33437
1464	31886	33410
1465	31910	33390
1466	31928	33364
1467	31944	33336
1468	31962	33311
1469	31979	33284
1470	31995	33257
1471	32013	33231
1472	32029	33203
1473	32046	33177
1474	32060	33147
1475	32075	33118
1476	32090	33089
1477	32108	33064
1478	32128	33040
1479	32148	33017
1480	32170	32995
1481	32186	32968
1482	32202	32940
1483	32219	32914
1484	32241	32893
1485	32263	32871
1486	32282	32847
1487	32300	32821
1488	32326	32804
1489	32347	32782
1490	32368	32758
1491	32388	32735
1492	32407	32711
1493	32435	32696
1494	32463	32680
1495	32485	32658
1496	32516	32646
1497	32534	32621
1498	32551	32595
1499	32568	32568
1500	32587	32543
1501	32601	32514
1502	32616	32486
1503	32632	32459
1504	32650	32433
1505	32667	32407
1506	32684	32380
1507	32704	32357
1508	32720	32330
1509	32736	32302
1510	32751	32274
1511	32767	32247
1512	32789	32226
1513	32805	32198
1514	32821	32171
1515	32841	32147
1516	32859	32122
1517	32873	32094
1518	32888	32065
1519	32906	32040
1520	32925	32016
1521	32944	31992
1522	32963	31967
1523	32986	31947
1524	33003	31921
1525	33019	31894
1526	33038	31870
1527	33060	31849
1528	33081	31826
1529	33098	31800
1530	33117	31776
1531	33141	31757
1532	33157	31730
1533	33176	31705
1534	33194	31680
1535	33210	31653
1536	33228	31628
1537	33248	31605
1538	33264	31578
1539	33279	31551
1540	33295	31523
1541	33336	31520
1542	33359	31500
1543	33394	31490
1544	33428	31480
1545	33451	31460
1546	33470	31436
1547	33487	31410
1548	33507	31387
1549	33524	31361
1550	33540	31334
1551	33556	31308
1552	33576	31285
1553	33598	31263
1554	33616	31238
1555	33634	31213
1556	33653	31189
1557	33668	31161
1558	33683	31133
1559	33698	31106
1560	33718	31083
1561	33735	31057
1562	33755	31034
1563	33777	31013
1564	33803	30995
1565	33834	30982
1566	33855	30960
1567	33875	30937
1568	33892	30911
1569	33911	30887
1570	33928	30861
1571	33944	30834
1572	33961	30809
1573	33982	30787
1574	33999	30761
