iter	RMSE
252	3802723.157
253	3800383.322
254	3798145.356
255	3795681.092
256	3793272.555
257	3789506.273
258	3786403.636
259	3784200.355
260	3782008.711
261	3779827.273
262	3777166.27
263	3775001.452
264	3772847.76
265	3770134.701
266	3767839.227
267	3765712.775
268	3761183.551
269	3759048.199
270	3756933.456
271	3752920.578
272	3749699.383
273	3746093.431
274	3743986.199
275	3739655.797
276	3737292.167
277	3733991.281
278	3731901.433
279	3729820.208
280	3726423.311
281	3724345.68
282	3722265.869
283	3720208.408
284	3718160.485
285	3713387.1
286	3708920.98
287	3705798.747
288	3700890
289	3698851.212
290	3696009.088
291	3691871.289
292	3685981.173
293	3683975.534
294	3681595.426
295	3677153.341
296	3675139.722
297	3671786.323
298	3668448.645
299	3666470.57
300	3664166.641
301	3662210.865
302	3660165.914
303	3658222.515
304	3656191.331
305	3651522.948
306	3648801.752
307	3644475.729
308	3640089.825
309	3638167.364
310	3635245.518
311	3633133.917
312	3631224.431
313	3629325.509
314	3624801.03
315	3622913.144
316	3615167.392
317	3611947.499
318	3609814.435
319	3607959.652
320	3605772.769
321	3603935.534
322	3601904.922
323	3597880.84
324	3594712.725
325	3591627.247
326	3589309.982
327	3587480.505
328	3583558.776
329	3580410.328
330	3578604.261
331	3575292.228
332	3573492.302
333	3571702.208
334	3569415.05
335	3567640.127
336	3565729.498
337	3563952.963
338	3561801.306
339	3559802.747
340	3555395.497
341	3553653.748
342	3551303.148
343	3546353.407
344	3543287.736
345	3540788.683
346	3539056.553
347	3535265.171
348	3533536.891
349	3530274.866
350	3528498.528
351	3524351.371
352	3522365.144
353	3518585.661
354	3514863.097
355	3512298.071
356	3508638.764
357	3506934.425
358	3505237.663
359	3503549.428
360	3501521.695
361	3499846.48
362	3498081.8
363	3493644.159
364	3490075.143
365	3487075.119
366	3485421.393
367	3481603.784
368	3479955.149
369	3476322.878
370	3474678.029
371	3471085.094
372	3469445.882
373	3465896.432
374	3463915.954
375	3462993.123
376	3460522.898
377	3458866.108
378	3457224.135
379	3455259.428
380	3452549.722
381	3450929.757
382	3446082.787
383	3443521.862
384	3441919.819
385	3439006.314
386	3437411.751
387	3435578.387
388	3433994.825
389	3432142.253
390	3430574.623
391	3426348.463
392	3424788.628
393	3422725.734
394	3420260.391
395	3418715.408
396	3415053.775
397	3413003.444
398	3411468.705
399	3407727.64
400	3406199.97
401	3403796.712
402	3401418.503
403	3399899.903
404	3396543.677
405	3394594.153
406	3391281.55
407	3389547.535
408	3386229.503
409	3383394.707
410	3381879.41
411	3378502.253
412	3376485.934
413	3375918.652
414	3373374.056
415	3371527.14
416	3370039.427
417	3367262.757
418	3362524.861
419	3359617.114
420	3358135.558
421	3355313.495
422	3351934.777
423	3350123.755
424	3348673.856
425	3345622.667
426	3343256.983
427	3342335.439
428	3339219.833
429	3337771.567
430	3334682.129
431	3333124.601
432	3331022.077
433	3329147.155
434	3326974.02
435	3323340.746
436	3321415.689
437	3319995.199
438	3317795.789
439	3316178.699
440	3314419.53
441	3313017.612
442	3310333.382
443	3307247.324
444	3305854.138
445	3302427.853
446	3299235.298
447	3295907.869
448	3295020.76
449	3293366.306
450	3291994.384
451	3290630.485
452	3289269.304
453	3287917.146
454	3286820.009
455	3285472.792
456	3281902.784
457	3280566.15
458	3279235.46
459	3277699.291
460	3276022.383
461	3274067.53
462	3271194.105
463	3268505.088
464	3267191.158
465	3265817.889
466	3263249.993
467	3261744.529
468	3259975.054
469	3257597.658
470	3256568.794
471	3254768.156
472	3252973.993
473	3249787.919
474	3248000.031
475	3245649.754
476	3244311.075
477	3242609.31
478	3240672.054
479	3237762.285
480	3235725.56
481	3234114.763
482	3232378.262
483	3230886.816
484	3229359.423
485	3226205.883
486	3224749.444
487	3222833.631
488	3221076.068
489	3220166.225
490	3218843.215
491	3217322.857
492	3213902.588
493	3213419.382
494	3211600.68
495	3209072.547
496	3206452.811
497	3203142.033
498	3199577.596
499	3196841.965
500	3194131.475
501	3193074.598
502	3191332.291
503	3190105.861
504	3188583.169
505	3187255.873
506	3185531.468
507	3182622.558
508	3180197.405
509	3178053.916
510	3176492.341
511	3175449.953
512	3174785.097
513	3173573.716
514	3172084.48
515	3170879.684
516	3168845.915
517	3166644.03
518	3165453.352
519	3162739.546
520	3159366.153
521	3158079.813
522	3155220.98
523	3154047.279
524	3152877.534
525	3151713.588
526	3148931.598
527	3147778.332
528	3145472.254
529	3142661.065
530	3141510.052
531	3139529.51
532	3137233.612
533	3135579.924
534	3134050.314
535	3132318.42
536	3129137.672
537	3128357.032
538	3127041.879
539	3125219.093
540	3123722.22
541	3122591.337
542	3121355.678
543	3119727.166
544	3118203.331
545	3115431.817
546	3114300.737
547	3113040.197
548	3111576.563
549	3109854.839
550	3108744.631
551	3107296.524
552	3104850.299
553	3102235.996
554	3100907.442
555	3099201.361
556	3098631.721
557	3096941.124
558	3095298.436
559	3094104.064
560	3090824.856
561	3089742.175
562	3088983.051
563	3087728.354
564	3086308.449
565	3083677.395
566	3082601.194
567	3081106.864
568	3080638.818
569	3077994.797
570	3076757.079
571	3075388.133
572	3072783.99
573	3071339.87
574	3069612.671
575	3067594.717
576	3065039.476
577	3063973
578	3062809.969
579	3061675.515
580	3059192.38
581	3057921.358
582	3054806.257
583	3053014.364
584	3051365.018
585	3050216.815
586	3048954.368
587	3047410.406
588	3045608.392
589	3044864.992
590	3042673.944
591	3040988.848
592	3038882.222
593	3037406.376
594	3036202.377
595	3035171.24
596	3033136.986
597	3032110.637
598	3031087.553
599	3030020.189
600	3027380.472
601	3026111.639
602	3025102.18
603	3023818.402
604	3022815.69
605	3021632.795
606	3020285.625
607	3019297.736
608	3017816.233
609	3016443.567
610	3015469.498
611	3014237.222
612	3011510.165
613	3010543.433
614	3008858.524
615	3007398.336
616	3004869.504
617	3003059.247
618	3000940.059
619	2999705.401
620	2998256.348
621	2997032.706
622	2995539.501
623	2993398.853
624	2992434.382
625	2991474.03
626	2990519.315
627	2989569.257
628	2988622.467
629	2987873.008
630	2985685.131
631	2984449.642
632	2982289.961
633	2981226.987
634	2979944.067
635	2978929.749
636	2978003.861
637	2975294.942
638	2973673.278
639	2972649.549
640	2970530.551
641	2969111.823
642	2968204.073
643	2966296.791
644	2964896.077
645	2963528.217
646	2962321.003
647	2961819.473
648	2960914.079
649	2959718.362
650	2958815.639
651	2956139.474
652	2955132.757
653	2953607.675
654	2953107.556
655	2951258.72
656	2948845.528
657	2948374.768
658	2946581.996
659	2944746.803
660	2943659.958
661	2942674.974
662	2941800.147
663	2940579.532
664	2938588.651
665	2937202.492
666	2936334.954
667	2934673.24
668	2933806.917
669	2932409.01
670	2930955.298
671	2930146.629
672	2929185.982
673	2927684.878
674	2926527.3
675	2925061.952
676	2923429.043
677	2922079.851
678	2920640.339
679	2919749.951
680	2917711.682
681	2916499.91
682	2915221.427
683	2913696.848
684	2911111.545
685	2909507.441
686	2908214.721
687	2907022.755
688	2904748.226
689	2903822.75
690	2900782.439
691	2899838.311
692	2899002.807
693	2897112.547
694	2894839.942
695	2893797.947
696	2893036.3
697	2892464.054
698	2891638.613
699	2889642.875
700	2887262.177
701	2886338.785
702	2884777.329
703	2882827.779
704	2882039.887
705	2881538.628
706	2880727.747
707	2879656.631
708	2878741.873
709	2877735.127
710	2875523.949
711	2873744.169
712	2872407.813
713	2870998.266
714	2869007.246
715	2867614.468
716	2865367.403
717	2864224.335
718	2862478.527
719	2861431.082
720	2860639.622
721	2859750.286
722	2858617.456
723	2856158.751
724	2855370.889
725	2854585.51
726	2853806.098
727	2852244.499
728	2850985.888
729	2850104.774
730	2849118.16
731	2848347.282
732	2847582.298
733	2846330.909
734	2844743.068
735	2842825.97
736	2841883.697
737	2840080.475
738	2839327.257
739	2838615.349
740	2837268.818
741	2835926.59
742	2835072.279
743	2833372.743
744	2832521.73
745	2830639.464
746	2828953.1
747	2827870.594
748	2826628.08
749	2824816.199
750	2822601.607
751	2821394.002
752	2819533.159
753	2817603.759
754	2815732.448
755	2814352.968
756	2813783.085
757	2811656.187
758	2809715.635
759	2807532.815
760	2805853.92
761	2805025.88
762	2803822.83
763	2803104.252
764	2802158.513
765	2799968.559
766	2799253.595
767	2797845.186
768	2797132.305
769	2796226.174
770	2795223.935
771	2793750.303
772	2792451.274
773	2791049.529
774	2789880.949
775	2788061.78
776	2787492.858
777	2786637.776
778	2785207.261
779	2783787.619
780	2783085.851
781	2781885.152
782	2780715.082
783	2779790.388
784	2779012.798
785	2778318.962
786	2777625.663
787	2776103.57
788	2775450.553
789	2774533.155
790	2772557.969
791	2771397.315
792	2770396.345
793	2769486.554
794	2767894.47
795	2766786.928
796	2765396.141
797	2764177.947
798	2762309.892
799	2761102.426
800	2759915.221
801	2758633.735
802	2757294.507
803	2756193.156
804	2754257.037
805	2753596.347
806	2752789.669
807	2751788.099
808	2750205.033
809	2749297.784
810	2747689.045
811	2746238.03
812	2745546.505
813	2745084.933
814	2744362.278
815	2743750.311
816	2742192.701
817	2741588.384
818	2738994.642
819	2737759.68
820	2735803.886
821	2734213.283
822	2733332.568
823	2732677.704
824	2731816.729
825	2730195.752
826	2728709.533
827	2727504.658
828	2726166.312
829	2725526.592
830	2724504.741
831	2722730.124
832	2721575.59
833	2719658.899
834	2719021.415
835	2717345.37
836	2716345.982
837	2715351.348
838	2714576.365
839	2713927.502
840	2712556.176
841	2711034.84
842	2710402.683
843	2709575.508
844	2708064.149
845	2705556.781
846	2705057.276
847	2703187.737
848	2702560.987
849	2701593.13
850	2700642.461
851	2699486.36
852	2698455.812
853	2697817.892
854	2696748.255
855	2695921.287
856	2695195.008
857	2694745.152
858	2694128.175
859	2693272.062
860	2692193.306
861	2690970.451
862	2689610.66
863	2688995.284
864	2688132.602
865	2686690.14
866	2686170.25
867	2684738.271
868	2684009.608
869	2683403.385
870	2681455.783
871	2680757.765
872	2678969.15
873	2678367.784
874	2677577.69
875	2676874.921
876	2676082.09
877	2674755.307
878	2673714.568
879	2673118.131
880	2672116.817
881	2670192.043
882	2668399.731
883	2667814.285
884	2666521.672
885	2665497.485
886	2665067.589
887	2662676.369
888	2661294.58
889	2660998.569
890	2660160.944
891	2659585.253
892	2658177.762
893	2656576.91
894	2655163.615
895	2654115.894
896	2652915.872
897	2651860.44
898	2651503.974
899	2649976.154
900	2648529.474
901	2647269.287
902	2646282.229
903	2644956.793
904	2644347.575
905	2642738.11
906	2641707.498
907	2640946.456
908	2639418.249
909	2638410.954
910	2636553.262
911	2635993.089
912	2635436.589
913	2634855.102
914	2634300.541
915	2632903.301
916	2631279.852
917	2630410.07
918	2629762.842
919	2628751.962
920	2628005.728
921	2626620.783
922	2624909.766
923	2624265.798
924	2623119.17
925	2621843.494
926	2620027.695
927	2618951.898
928	2618410.657
929	2617330.494
930	2616601.257
931	2615209.352
932	2613415.297
933	2612838.541
934	2611895.19
935	2609771.676
936	2608954.449
937	2608423.862
938	2607987.847
939	2606520.994
940	2605866.973
941	2604739.055
942	2604214.036
943	2603781.808
944	2602436.648
945	2601617.195
946	2600813.751
947	2599420.084
948	2598547.465
949	2597607.042
950	2596767.215
951	2595685.735
952	2594167.475
953	2592908.983
954	2591150.7
955	2590634.317
956	2589413.923
957	2588897.988
958	2588254.943
959	2587151.761
960	2585976.695
961	2585233.1
962	2583695.738
963	2583188.185
964	2582433.014
965	2580816.383
966	2579359.883
967	2578663.721
968	2577248.823
969	2576164.686
970	2574692.29
971	2573457.442
972	2572624.59
973	2572203.722
974	2571516.365
975	2569858.862
976	2568462.85
977	2567580.739
978	2566286.539
979	2565426.166
980	2564319.776
981	2563563.65
982	2561969.393
983	2561318.914
984	2560250.76
985	2559056.563
986	2557763.974
987	2557220.163
988	2556044.048
989	2554860.734
990	2553503.983
991	2551899.31
992	2550583.155
993	2550094.997
994	2549532.646
995	2548856.212
996	2548017.608
997	2547120.614
998	2546035.813
999	2544862.536
1000	2544480.193
1001	2543207.04
1002	2542725.813
1003	2541628.725
1004	2540294.553
1005	2539513.522
1006	2539038.455
1007	2538081.279
1008	2537103.98
1009	2536594.215
1010	2536126.224
1011	2535180.361
1012	2534064.256
1013	2533548.255
1014	2532488.154
1015	2531529.668
1016	2530750.955
1017	2529682.185
1018	2528646.525
1019	2527615.832
1020	2526960.505
1021	2526020.771
1022	2525612.293
1023	2524191.919
1024	2523540.899
1025	2521721.677
1026	2520940.134
1027	2520224.799
1028	2519019.999
1029	2518311.099
1030	2517851.988
1031	2517396.384
1032	2516045.648
1033	2515283.591
1034	2514403.688
1035	2513752.76
1036	2513300.692
1037	2512285.617
1038	2511274.602
1039	2510273.354
1040	2509265.463
1041	2508134.775
1042	2506807.08
1043	2506326.872
1044	2505493.178
1045	2504648.791
1046	2503831.404
1047	2503076.718
1048	2502721.607
1049	2502177.176
1050	2501340.51
1051	2500314.853
1052	2499434.647
1053	2498581.367
1054	2498138.846
1055	2497748.694
1056	2497309.104
1057	2496778.356
1058	2494851.336
1059	2493902.726
1060	2493468.966
1061	2492772.868
1062	2491544.917
1063	2489939.293
1064	2488890.621
1065	2488458.166
1066	2487469.583
1067	2487038.661
1068	2486522.459
1069	2485536.907
1070	2484558.265
1071	2483748.188
1072	2482581.98
1073	2482155.444
1074	2480268.924
1075	2479313.31
1076	2478503.225
1077	2477383.094
1078	2476236.175
1079	2475604.683
1080	2475049.149
1081	2474429.056
1082	2472915.609
1083	2471388.615
1084	2470530.63
1085	2469949.086
1086	2468564.347
1087	2466084.987
1088	2465094.392
1089	2463542.483
1090	2463129.89
1091	2462339.01
1092	2461929.032
1093	2461245.675
1094	2460836.662
1095	2460252.843
1096	2459846.538
1097	2459577.657
1098	2458485.043
1099	2456951.902
1100	2456261.654
1101	2454804.074
1102	2453332.075
1103	2452259.161
1104	2451124.061
1105	2450140.263
1106	2449270.265
1107	2448514.574
1108	2448132.342
1109	2446908.307
1110	2445452.597
1111	2444299.117
1112	2442875.344
1113	2441303.183
1114	2440922.647
1115	2439251.233
1116	2438871.324
1117	2437735.455
1118	2436728.646
1119	2436008.456
1120	2435559.698
1121	2434725.519
1122	2433588.607
1123	2432122.503
1124	2431642.655
1125	2431130.477
1126	2430481.602
1127	2430063.993
1128	2429116.712
1129	2428742.343
1130	2427775.118
1131	2426241.331
1132	2424822.474
1133	2423353.171
1134	2422981.443
1135	2422094.929
1136	2421367.777
1137	2419983.647
1138	2418360.016
1139	2416931.566
1140	2415420.956
1141	2413449.856
1142	2413063.203
1143	2412693.716
1144	2411828.513
1145	2410882.645
1146	2410025.814
1147	2408762.768
1148	2408379.806
1149	2407749.647
1150	2407016.084
1151	2405891.648
1152	2405104.576
1153	2404255.869
1154	2403887.009
1155	2403321.662
1156	2402681.656
1157	2401836.815
1158	2401468.977
1159	2401093.659
1160	2400719.39
1161	2399507.511
1162	2399141.736
1163	2398771.708
1164	2398407.062
1165	2397084.141
1166	2396181.906
1167	2395351.324
1168	2393971.673
1169	2392649.541
1170	2391352.821
1171	2390534.553
1172	2389876.454
1173	2389061.404
1174	2388699.184
1175	2388255.562
1176	2387395.495
1177	2387106.715
1178	2386547.788
1179	2385810.877
1180	2384276.87
1181	2383468.29
1182	2382663.491
1183	2381389.545
1184	2380123.725
1185	2378789.439
1186	2378429.391
1187	2377988.97
1188	2377567.134
1189	2377209.757
1190	2376774.583
1191	2376394.875
1192	2375750.55
1193	2374238.055
1194	2372965
1195	2372178.599
1196	2371395.564
1197	2371039.308
1198	2370397.683
1199	2369962.81
1200	2369183.017
1201	2368421.974
1202	2367015.196
1203	2366487.985
1204	2365713.847
1205	2364943.607
1206	2364095.952
1207	2362794.975
1208	2362034.038
1209	2360743.223
1210	2359988.795
1211	2359031.604
1212	2358282.946
1213	2357667.667
1214	2356479.698
1215	2355115.307
1216	2354622.221
1217	2353971.939
1218	2353622.198
1219	2352651.783
1220	2352021.304
1221	2350807.373
1222	2349931.499
1223	2348897.156
1224	2347709.648
1225	2346937.089
1226	2346593.25
1227	2346183.021
1228	2345451.313
1229	2344723.546
1230	2343470.407
1231	2342222.866
1232	2340982.269
1233	2339821.439
1234	2339471.368
1235	2338757.063
1236	2338331.601
1237	2337180.542
1238	2336573.293
1239	2335987.869
1240	2335641.819
1241	2335122.639
1242	2334336.708
1243	2333198.867
1244	2332637.441
1245	2332265.816
1246	2331838.468
1247	2331516.206
1248	2330384.75
1249	2329916.534
1250	2328707.011
1251	2327560.778
1252	2326873.645
1253	2326543.821
1254	2325847.758
1255	2325519.304
1256	2324253.577
1257	2323220.312
1258	2322532.699
1259	2322140.875
1260	2321816.411
1261	2321131.795
1262	2320744.565
1263	2320166.061
1264	2319844.389
1265	2319223.579
1266	2318038.945
1267	2316858.323
1268	2316182.855
1269	2315013.415
1270	2314126.74
1271	2313457.111
1272	2313114.917
1273	2312295.833
1274	2311843.592
1275	2311502.44
1276	2310381.969
1277	2309715.503
1278	2308868.598
1279	2308204.319
1280	2307128.419
1281	2306646.653
1282	2305552.396
1283	2304824.522
1284	2303689.064
1285	2303079.359
1286	2302763.137
1287	2302112.171
1288	2300972.178
1289	2300404.572
1290	2299177.076
1291	2298101.947
1292	2296975.623
1293	2296267.671
1294	2295632.85
1295	2294516.737
1296	2294202.43
1297	2293262.643
1298	2292951.233
1299	2291895.477
1300	2290957.181
1301	2289796.813
1302	2288937.993
1303	2288360.647
1304	2287735.879
1305	2287403.503
1306	2286336.977
1307	2285714.915
1308	2284616.563
1309	2284054.175
1310	2283041.388
1311	2282426.177
1312	2281765.036
1313	2280565.113
1314	2279977.4
1315	2279673.132
1316	2278673.818
1317	2277595.341
1318	2277142.419
1319	2276212.116
1320	2275780.474
1321	2274994.406
1322	2274125.197
1323	2273825.141
1324	2273155.263
1325	2272856.389
1326	2272257.894
1327	2271960.535
1328	2271664.795
1329	2270889.383
1330	2270119.566
1331	2269563.575
1332	2268583.774
1333	2268293.284
1334	2267467.833
1335	2266960.787
1336	2266543.64
1337	2265683.061
1338	2264827.741
1339	2264479.238
1340	2263879.107
1341	2263287.078
1342	2262697.904
1343	2261687.139
1344	2261035.085
1345	2260393.442
1346	2259883.203
1347	2259234.732
1348	2258346.909
1349	2257447.739
1350	2256494.531
1351	2255562.664
1352	2254921.892
1353	2253941.868
1354	2252914.749
1355	2252347.39
1356	2252065.289
1357	2251164.523
1358	2250778.187
1359	2249834.756
1360	2249033.488
1361	2248242.485
1362	2247276.527
1363	2246400.816
1364	2245864.285
1365	2244936.882
1366	2243981.149
1367	2243637.785
1368	2242875.247
1369	2242046.392
1370	2241495.44
1371	2241161.349
1372	2240382.823
1373	2240050.802
1374	2239441.154
1375	2238454.102
1376	2237939.078
1377	2237396.027
1378	2237121.956
1379	2236179.978
1380	2235475.356
1381	2234875.174
1382	2233943.427
1383	2233670.23
1384	2233398.52
1385	2233128.183
1386	2232200.328
1387	2231931.248
1388	2231663.253
1389	2231395.955
1390	2230865.764
1391	2230600.375
1392	2229677.25
1393	2229183.522
1394	2228227.057
1395	2227640.331
1396	2226497.975
1397	2225976.031
1398	2225099.2
1399	2224653.84
1400	2224053.981
1401	2223534.582
1402	2222721.516
1403	2221667.38
1404	2220841.225
1405	2220475.976
1406	2219961.37
1407	2219250.48
1408	2218640.047
1409	2218379.955
1410	2218121.059
1411	2217613.009
1412	2217165.821
1413	2216300.593
1414	2215796.588
1415	2215130.588
1416	2214607.818
1417	2213738.538
1418	2212890.02
1419	2212216.025
1420	2211964.147
1421	2211067.468
1422	2210733.181
1423	2210122.85
1424	2209873.28
1425	2209077.779
1426	2208100.68
1427	2207602.919
1428	2207298.107
1429	2206137.147
1430	2205423.039
1431	2204574.054
1432	2204325.011
1433	2203911.119
1434	2203119.889
1435	2202412.209
1436	2202165.495
1437	2201810.42
1438	2200971.128
1439	2200485.416
1440	2199860.561
1441	2199380.656
1442	2198903.09
1443	2197984.268
1444	2197070.312
1445	2196769.998
1446	2195741.984
1447	2195190.458
1448	2194152.068
1449	2193679.73
1450	2193208.924
1451	2192815.85
1452	2192214.643
1453	2191308.559
1454	2190483.527
1455	2189958.991
1456	2189492.288
1457	2189027.048
1458	2188626.764
1459	2188144.051
1460	2187548.135
1461	2187025.56
1462	2186626.872
1463	2186167.51
1464	2185870.714
1465	2185507.495
1466	2185273.275
1467	2184815.823
1468	2184275.939
1469	2184042.827
1470	2183311.263
1471	2182399.061
1472	2182105.326
1473	2181424.011
1474	2180536.469
1475	2179653.608
1476	2178775.235
1477	2178328.392
1478	2178095.826
1479	2177704.328
1480	2177434.106
1481	2177145.042
1482	2176272.858
1483	2175438.134
1484	2174936.666
1485	2174467.921
1486	2173602.692
1487	2173260.361
1488	2172546.116
1489	2172277.309
1490	2172050.177
1491	2171759.528
1492	2171373.076
1493	2170875.989
1494	2170438.566
1495	2169485.499
1496	2169050.879
1497	2168611.165
1498	2168327.288
1499	2168102.026
1500	2167248.142
1501	2166339.643
1502	2165704.656
1503	2164855.791
1504	2164016.767
1505	2163794.445
1506	2163307.983
1507	2162880.89
1508	2162659.51
1509	2162148.603
1510	2161806.683
1511	2161069.403
1512	2160851.214
1513	2160038.415
1514	2159202.126
1515	2158370.125
1516	2157664.805
1517	2157245.814
1518	2156553.002
1519	2156051.025
1520	2155834.431
1521	2155151.036
1522	2154733.631
1523	2154449.558
1524	2153703.692
1525	2152914.517
1526	2152585.318
1527	2151993.089
1528	2151725.163
1529	2151330.935
1530	2150657.268
1531	2150286.655
1532	2150074.909
1533	2149664.456
1534	2149451.832
1535	2149042.828
1536	2148232.23
1537	2147526.285
1538	2147226.108
1539	2146650.808
1540	2146008.145
1541	2145639.922
1542	2145431.894
1543	2144792.093
1544	2143989.822
1545	2143588.849
1546	2143381.692
1547	2142851.561
1548	2142521.995
1549	2142041.082
1550	2141001.787
1551	2139968.372
1552	2139558.939
1553	2138752.805
1554	2137902.18
1555	2137280.551
1556	2136484.018
1557	2136279.003
1558	2135940.107
1559	2135155.638
1560	2134681.814
1561	2134129.89
1562	2133860.948
1563	2133082.766
1564	2132878.677
1565	2132389.614
1566	2132077.936
1567	2131812.72
1568	2131429.571
1569	2131001.329
1570	2130397.769
1571	2129963.852
1572	2129763.37
1573	2128994.74
1574	2128510.305
1575	2127971.92
1576	2127663.549
1577	2127034.671
1578	2126783.173
1579	2126303.594
1580	2125542.354
1581	2124813.516
1582	2124122.762
1583	2123355.72
1584	2123094.95
1585	2122339.148
1586	2121579.729
1587	2120934.526
1588	2120565.835
1589	2119818.67
1590	2119516.599
1591	2118528.95
1592	2117954.298
1593	2117484.707
1594	2117023.962
1595	2116556.334
1596	2115859.044
1597	2115241.385
1598	2114880.623
1599	2114138.579
1600	2113603.267
1601	2112868.949
1602	2112175.974
1603	2111980.548
1604	2111101.245
1605	2110747.309
1606	2110494.444
1607	2109768.116
1608	2108979.456
1609	2108533.556
1610	2108182.974
1611	2107463.624
1612	2107116.607
1613	2106402.157
1614	2105826.567
1615	2105630.575
1616	2104920.926
1617	2104669.617
1618	2103963.612
1619	2103480.873
1620	2103040.791
1621	2102339.916
1622	2101476.78
1623	2101110.846
1624	2100772.541
1625	2100283.126
1626	2099619.478
1627	2098782.341
1628	2098089.755
1629	2097400.842
1630	2096919.297
1631	2096418.65
1632	2096177.973
1633	2095851.67
1634	2095024.221
1635	2094580.311
1636	2093909.758
1637	2093584.602
1638	2093154.94
1639	2092462.641
1640	2092141.448
1641	2091757.066
1642	2091429.25
1643	2091002.107
1644	2090316.936
1645	2089500.409
1646	2089065.377
1647	2088254.221
1648	2088013.926
1649	2087338.617
1650	2086866.414
1651	2086627.129
1652	2086304.859
1653	2085874.629
1654	2085206.673
1655	2084779.08
1656	2084301.984
1657	2083775.014
1658	2083575.769
1659	2083157.687
1660	2082411.303
1661	2082151.931
1662	2081731.378
1663	2081512.39
1664	2080665.755
